contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro
mt,198,,,https://camaranovosaojoaquim.mt.gov.br/,https://camaranovosaojoaquim.mt.gov.br/,,Página Inicial - Câmara Municipal de Novo São Joaquim | Gestão 2025-2026,7.0,35,473,65,29,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_camaranovosaojoaquim.mt.gov.br_198.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_camaranovosaojoaquim.mt.gov.br_198.pdf,
mt,200,,,https://www.paranatinga.mt.leg.br/,https://www.paranatinga.mt.leg.br/,,Página Inicial — Câmara Municipal de Paranatinga,7.2,40,492,57,18,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranatinga.mt.leg.br_200.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranatinga.mt.leg.br_200.pdf,
mt,199,,,https://www.paranatinga.mt.gov.br/,https://www.paranatinga.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Paranatinga - MT,7.4,38,245,61,48,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranatinga.mt.gov.br_199.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranatinga.mt.gov.br_199.pdf,
mt,201,,,https://www.paranaita.mt.gov.br/,https://www.paranaita.mt.gov.br/,,Página Principal - Prefeitura de Paranaíta,6.9,35,470,198,25,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranaita.mt.gov.br_201.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.paranaita.mt.gov.br_201.pdf,
mt,202,,,https://paranaita.mt.leg.br/,https://paranaita.mt.leg.br/,,Início - Câmara Municipal de Paranaíta - MT,7.2,41,836,109,41,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_paranaita.mt.leg.br_202.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_paranaita.mt.leg.br_202.pdf,
mt,203,,,https://www.pedrapreta.mt.gov.br/,https://www.pedrapreta.mt.gov.br/,,Prefeitura Municipal de Pedra Preta,5.4,35,787,248,64,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pedrapreta.mt.gov.br_203.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pedrapreta.mt.gov.br_203.pdf,
mt,205,,,https://www.cisvaledopeixoto.com.br/,https://www.cisvaledopeixoto.com.br/,,Consórcio Intermunicipal de Saúde da Região do Vale do Peixoto,5.6,37,552,213,30,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cisvaledopeixoto.com.br_205.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cisvaledopeixoto.com.br_205.pdf,
mt,196,,,https://novosantoantonio.mt.leg.br/,https://novosantoantonio.mt.leg.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,204,,,https://pedrapreta.mt.leg.br/,https://pedrapreta.mt.leg.br/,,Início - Câmara Municipal de Pedra Preta - MT,6.8,38,723,87,34,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_pedrapreta.mt.leg.br_204.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_pedrapreta.mt.leg.br_204.pdf,
mt,206,,,https://www.peixotodeazevedo.mt.gov.br/,https://www.peixotodeazevedo.mt.gov.br/,,Página Inicial - Prefeitura de Peixoto de Azevedo - MT,7.6,37,296,67,50,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.peixotodeazevedo.mt.gov.br_206.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.peixotodeazevedo.mt.gov.br_206.pdf,
mt,207,,,https://www.camarapeixotodeazevedo.mt.gov.br/,https://www.camarapeixotodeazevedo.mt.gov.br/,,Página Inicial - Câmara Municipal de Peixoto de Azevedo - MT,7.8,37,315,87,33,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camarapeixotodeazevedo.mt.gov.br_207.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camarapeixotodeazevedo.mt.gov.br_207.pdf,
mt,209,,,https://camaraplanaltodaserra.mt.gov.br/,https://camaraplanaltodaserra.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9jYW1hcmFwbGFuYWx0b2Rhc2VycmEubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:37:37.096Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/ana"
mt,210,,,https://www.pocone.mt.gov.br/,https://www.pocone.mt.gov.br/,,Access denied | www.pocone.mt.gov.br used Cloudflare to restrict access | www.pocone.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pocone.mt.gov.br_210.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pocone.mt.gov.br_210.pdf,
mt,208,,,https://www.planaltodaserra.mt.gov.br,https://www.planaltodaserra.mt.gov.br,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cucGxhbmFsdG9kYXNlcnJhLm10Lmdvdi5icg%3D%3D"",""timestamp"":""2026-09-21T21:37:49.654Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize"
mt,213,,,https://www.pontaldoaraguaia.mt.leg.br/,https://www.pontaldoaraguaia.mt.leg.br/,,Página Inicial — Câmara de Pontal do Araguaia-MT,7.4,37,306,39,7,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pontaldoaraguaia.mt.leg.br_213.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pontaldoaraguaia.mt.leg.br_213.pdf,
mt,212,,,https://www.pontaldoaraguaia.mt.gov.br/,https://www.pontaldoaraguaia.mt.gov.br/,,Prefeitura Municipal de Pontal Do Araguaia - MT,7.7,36,294,46,12,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pontaldoaraguaia.mt.gov.br_212.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pontaldoaraguaia.mt.gov.br_212.pdf,
mt,215,,,https://www.camarapontebranca.com.br/,https://www.camarapontebranca.com.br/,,,,,,,,,,"API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhcG9udGVicmFuY2EuY29tLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:38:06.141Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,211,,,https://www.pocone.mt.leg.br/,https://www.pocone.mt.leg.br/,,Página Inicial — Câmara Municipal de Poconé,7.2,40,567,81,14,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pocone.mt.leg.br_211.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.pocone.mt.leg.br_211.pdf,
mt,216,,,https://www.cisvag.com.br/,https://www.cisvag.com.br/,,CISVAG,6.4,29,89,123,1,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cisvag.com.br_216.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cisvag.com.br_216.pdf,
mt,214,,,https://www.prefeituradepontebranca-mt.com.br/,https://www.prefeituradepontebranca-mt.com.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cucHJlZmVpdHVyYWRlcG9udGVicmFuY2EtbXQuY29tLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:38:24.642Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/"
mt,217,,,https://www.ponteselacerda.mt.gov.br/,https://www.ponteselacerda.mt.gov.br/,,Prefeitura de Pontes e Lacerda,5.9,28,223,183,1,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ponteselacerda.mt.gov.br_217.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ponteselacerda.mt.gov.br_217.pdf,
mt,219,,,https://cidesana.com.br/#/home,https://cidesana.com.br/#/home,,Cidesa Norte Araguaia,6.4,24,72,70,1,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cidesana.com.br_219.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cidesana.com.br_219.pdf,
mt,218,,,https://www.ponteselacerda.mt.leg.br/,https://www.ponteselacerda.mt.leg.br/,,Câmara Municipal de Pontes e Lacerda,5.7,37,98,272,10,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ponteselacerda.mt.leg.br_218.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ponteselacerda.mt.leg.br_218.pdf,
mt,220,,,https://www.portoalegredonorte.mt.gov.br/home,https://www.portoalegredonorte.mt.gov.br/home,,Página Inicial - Prefeitura de Porto Alegre do Norte - MT,7.5,40,419,35,45,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.portoalegredonorte.mt.gov.br_220.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.portoalegredonorte.mt.gov.br_220.pdf,
mt,221,,,https://www.portoalegredonorte.mt.leg.br/,https://www.portoalegredonorte.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cucG9ydG9hbGVncmVkb25vcnRlLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T21:39:10.545Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/anali"
mt,223,,,https://portodosgauchos.mt.leg.br/#/home,https://portodosgauchos.mt.leg.br/#/home,,Access denied | portodosgauchos.mt.leg.br used Cloudflare to restrict access | portodosgauchos.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_portodosgauchos.mt.leg.br_223.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_portodosgauchos.mt.leg.br_223.pdf,
mt,222,,,https://www.portodosgauchos.mt.gov.br/,https://www.portodosgauchos.mt.gov.br/,,Página Inicial - Prefeitura de Porto Dos Gaúchos - MT,7.2,40,399,26,33,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.portodosgauchos.mt.gov.br_222.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.portodosgauchos.mt.gov.br_222.pdf,
